"id","title","title_en","author","author_en","description","description_en","rating","age","age_en","genre","genre_en","date","completed","free","link"
786933,"갤러리L : 당신의 기억을...","Gallery L: Your memories...","조홍 / 라미아","Jo Hong / Lamia","취업 면접에서 번번이 미끄러지는 순진은 자신 때문에 사고를 당해 휠체어 신세가 된 동생 나진과 엄마가 있는 고향집엔 다시 돌아가고 싶지 않다. 집에 돌아가지 않으려면 알바 자리라도 구해야 한다. 그러다 노랑 고양이에게 홀리듯 이끌려 다다른 ‘Gallery. L’. 어딘지 모르게 신비로워 보이는 카페 주인 마스터는 순진을 알바로 채용하게 되는데...","Sunjin, who keeps slipping during job interviews, doesn't want to go back to her hometown where her younger sister Najin and her mother are, who got into an accident because of her and are in a wheelchair. If she doesn't want to go home, she has to find a part-time job. Then, she is drawn to 'Gallery. L' by a yellow cat. The mysterious-looking owner of the cafe, Master, hires Sunjin as a part-time worker...",9.27,"","","스토리, 로맨스","story, romance","2022.01.03 10:00",TRUE,TRUE,"https://comic.naver.com/webtoon/list?titleId=786933"
670151,"갸오오와 사랑꾼들","Gyaowo and the lovers","갸오오","Gyaoooo","차이고, 퇴짜맞는 것은 일상하지만 절대 기죽지 않아!!갸오오와 친구들의 좌충우돌 사랑 도전기","It's normal to get rejected, but never give up!! The story of Gyaowo and his friends' ups and downs in love",9.94,"전체연령가","all ages","에피소드, 개그","episode, gag","2018.03.23 23:22",TRUE,TRUE,"https://comic.naver.com/webtoon/list?titleId=670151"
764022,"거래","transaction","우남20","Woonam 20","고등학교 동창인 준성, 재효, 민우는 오랜만에 만나 술자리를 가진다.얼마 후, 술에 취해 영 정신을 못차리는 민우를 재효의 자취방에서 재우다가 민우의 핸드폰으로 걸려 온 한 통의 전화를 받게된다. 그 후, 얼떨결에 민우의 납치범 행세를 하게된 재효와 준성!그들은 과연 무사히 몸값을 받아낼 수 있을까?","High school classmates Junseong, Jaehyo, and Minwoo meet up for a drink after a long time. After a while, Minwoo, who is drunk and not in his right mind, is put to sleep at Jaehyo's studio when he receives a phone call from Minwoo. After that, Jaehyo and Junseong end up pretending to be Minwoo's kidnappers! Will they be able to safely collect the ransom?",9.36,"15세 이용가","15+","스토리, 스릴러","story, thriller","2022.11.03 22:59",TRUE,FALSE,"https://comic.naver.com/webtoon/list?titleId=764022"
773524,"거래하실래요?","Would you like to trade?","99C / 백도","99C / Baekdo","새로운 사랑은 중고거래로 장만하세요(?!)남친과 헤어진 후, 추억의 물건을 중고거래 어플 '동네마켓'에 팔던 한결.하지만 곧 구매자가 전 남친이란 걸 알게 되고... 당황하던 한결은 때마침 나타난 ‘중고남친’으로 위기를 모면하는데…!전 남친 강현과 새로운 인연 이안, 이 삼각관계의 엔딩은 무엇일까?​<참새는 새!신부> 작가들의 신작!","Get a new love through second-hand trading (?!) After breaking up with her boyfriend, Han-gyeol sells her nostalgic items on the second-hand trading app 'Neighborhood Market'. However, she soon finds out that the buyer is her ex-boyfriend... Han-gyeol, who was flustered, avoids the crisis with the 'second-hand boyfriend' who shows up just in time...! What will be the ending of this love triangle between her ex-boyfriend Kang-hyun and her new relationship with Ian? A new work from the writers of <Sparrow is a Bird! Bride>!",9.88,"전체연령가","all ages","스토리, 로맨스","story, romance","2022.12.24 22:56",FALSE,FALSE,"https://comic.naver.com/webtoon/list?titleId=773524"
739112,"거미","spider","모아이","Moai","거미 떼로 뒤덮인 섬마을.의심의 거미줄 속에서 그녀는 탈출할 수 있을까?","An island town covered in spiders. Can she escape the web of doubt?",9.9,"15세 이용가","15+","스토리, 스릴러","story, thriller","2020.10.09 23:25",TRUE,TRUE,"https://comic.naver.com/webtoon/list?titleId=739112"
147175,"거상 김만덕","Giant Kim Man-deok","신지상 / 오은지","Shin Ji-sang / Oh Eun-ji","가난하고 불우한 기녀에서 조선 최고의 거상이 되기까지.
순정 만화로 보는 여인 김만덕의 파란만장 삶의 일대기.","From a poor and unfortunate gisaeng to the greatest merchant in Joseon. The turbulent life story of Kim Man-deok, a woman seen through a pure love comic.",9.89,"전체연령가","all ages","스토리, 드라마","story, drama","2010.12.14 00:12",TRUE,FALSE,"https://comic.naver.com/webtoon/list?titleId=147175"
700844,"걸어서 30분","30 minutes on foot","이온도","Iondo","은하학원 위성은과 지구봉의 귀갓길 로맨스. 세상 가장 설레는 시간, 걸어서 30분","Galaxy Academy Satellite and Earth Peak's Return Home Romance. The most exciting time in the world, 30 minutes on foot",9.97,"전체연령가","all ages","스토리, 로맨스","story, romance","2021.12.30 23:00",TRUE,TRUE,"https://comic.naver.com/webtoon/list?titleId=700844"
718021,"검은인간","Black Man","이저녁","This evening","너의 흉터도, 너의 두 눈도, 그리고... 너의 힘까지! 지금부터 모든 걸 바꿔줄게.","Your scars, your eyes, and... even your strength! From now on, I'll change everything.",9.98,"15세 이용가","15+","스토리, 액션","story, action","2020.07.11 23:24",TRUE,TRUE,"https://comic.naver.com/webtoon/list?titleId=718021"
801698,"게임 최강 트롤러","The strongest troll in the game","박종석 / YATO / 군만두먹자","Park Jong-seok / YATO / Let's eat military dumplings","세상에서 가장 개연성 있는 게임.아진 전자. 실리코프 인더스트리. 코퍼레이션 아르고스.세계 굴지의 대기업들이 합작해 만들어 낸 인류 최초의 가상현실 게임 아르카디아.[환영합니다, 환상의 세계, 아르카디아에 오신 것을.]그 안에서 벌어지는 대환장스러운 이야기들.지금 바로 시작합니다!","The most probable game in the world. Ajin Electronics. Silico Industries. Corporation Argos. The world's leading conglomerates collaborated to create the world's first virtual reality game, Arcadia. [Welcome to the fantasy world of Arcadia.] The ecstatic stories unfolding within it. Let's start right now!",9.87,"전체연령가","all ages","스토리, 판타지","story, fantasy","2022.12.28 22:53",FALSE,FALSE,"https://comic.naver.com/webtoon/list?titleId=801698"
787372,"게임의 법칙","The rules of the game","유티스트","Utist","격투게임 <블러드피스트>의 고인물인 윤시우에게 특이점이 왔다.현실에서도 게임 속 커맨더가 보이는 것.게임에 지루함을 느끼던 시우는 실제 싸움에 눈을 돌리기 시작했고자신의 능력을 이용해 학교를 재패하려 했으나,  설표 ""홍민재""에게 패배하게 된다.그런 그 와의 재대결을 위해 시우는 격투기 동아리 ""라라파루자""에 가입하게 되는데...","A singularity has come to Yoon Si-woo, a veteran of the fighting game <Bloodfist>. He can see the game's commander in real life. Si-woo, who was bored with the game, started to turn his attention to real fighting and tried to conquer the school using his abilities, but was defeated by the snow leopard ""Hong Min-jae"". In order to have a rematch with him, Si-woo joins the fighting club ""Laraparuza""...",9.67,"전체연령가","all ages","스토리, 액션","story, action","2022.12.24 22:00",FALSE,TRUE,"https://comic.naver.com/webtoon/list?titleId=787372"
733076,"겟라이프","Get Life","MOOHAK","MOOHAK","그 것은... 소년들을 빛나게 하기도, 고통스럽게 하기도 하였다.축복과 혼돈의 힘 '라이프'! 이를 둘러싼 음모와 대전쟁의 시작.","It... made the boys shine, and also made them suffer. The power of blessing and chaos, 'Life'! The beginning of a conspiracy and a great war surrounding it.",9.86,"12세 이용가","12+","스토리, 판타지","story, fantasy","2022.02.09 22:59",TRUE,TRUE,"https://comic.naver.com/webtoon/list?titleId=733076"
727798,"겟백","Get back","세윤","Seyoon","7년 전, 운명이 뒤바뀐 소녀들. 태어날 때 부터 타고난 능력을 지닌 다정과 그런 천재가 부러웠던 언니 은정.  그렇게 하루 하루가 지옥이었다!","7 years ago, the girls' fates changed. Da-jeong, who had innate abilities since birth, and her older sister Eun-jeong, who envied such a genius. Every single day was hell!",9.98,"15세 이용가","15+","에피소드, 드라마","episode, drama","2022.04.13 22:59",TRUE,TRUE,"https://comic.naver.com/webtoon/list?titleId=727798"
802835,"겨울 정원의 하와르","Hawar in the winter garden","단청 / 래럿 / 미나토","Dancheong / Raret / Minato","왕좌 싸움에 밀려 왕국에서 먼 곳으로 정략 결혼을 하게 된 왕녀 카놀라.처음 본 정혼자에게 한 눈에 반해 버렸다!하지만 시집 갈 트리폴 왕국 사람들은 이방인 취급하며 그녀를 무시하고,세 가지 시험을 통과하기 전까진 결혼할 수 없다고 통보한다. 심지어 정혼자까지 그녀에게 쌀쌀 맞기만 한데....여기서 물러설 수 없다. 이미 손자 손녀 이름까지 지어 놨다.그깟 시험 따위 빨리 해치워 버리겠어!","Princess Canola, who was forced into a political marriage far from the kingdom due to the struggle for the throne, fell in love with her fiancé at first sight! However, the people of the Kingdom of Tripol, where she is to marry, treat her like a foreigner and ignore her, and inform her that she cannot get married until she passes three tests. Even her fiancé is cold to her... She can't back down now. She's already named her grandchildren. She'll get rid of those tests quickly!",9.95,"전체연령가","all ages","스토리, 로맨스","story, romance","2022.12.27 22:30",FALSE,FALSE,"https://comic.naver.com/webtoon/list?titleId=802835"
113121,"겨울동화","Winter fairy tale","심윤수","Sim Yoon-soo","<일편단심화> 심윤수 작가의 겨울 이야기.
올 겨울을 따뜻하게 채워 줄 에피소드 12편.어른을 위한 동화가 시작됩니다.","<One Heart at a Time> Winter story by author Sim Yun-su. 12 episodes that will fill this winter with warmth. A fairy tale for adults begins.",9.89,"전체연령가","all ages","에피소드, 감성","episode, emotional","2010.03.19 00:10",TRUE,FALSE,"https://comic.naver.com/webtoon/list?titleId=113121"
802117,"겨울특강","Winter Special Lecture","곤세","Gonse","가난하다는 이유로 힘을 숨기고 일진들의 괴롭힘을 참아내는 고등학생 한길은아르바이트를 하고 집으로 돌아가던 길에 도깨비 방망이를 쓰는 사람들을 보게 된다.그들로부터 도깨비 방망이를 훔치는데 성공한 한길은 이제 돈 걱정 없이 살 수 있을 줄 알았지만인간의 탈을 쓴 괴물들 ‘야인’과 야인들을 사냥하는 조직 ‘꾼’들의 세계에 엮이게 된다.가진 거라곤 힘밖에 없던 소년 한길은 또다른 인생의 챕터에 들어서게 되는데...","Han-gil, a high school student who hides his power and endures bullying from bullies because he is poor, sees people using goblin clubs on his way home from his part-time job. Han-gil succeeds in stealing the goblin clubs from them and thinks he can now live without worrying about money, but he gets caught up in the world of 'Yasins', monsters in human skin, and the 'Kuns', an organization that hunts yasins. Han-gil, a boy who had nothing but strength, enters a new chapter in his life...",9.77,"15세 이용가","15+","스토리, 판타지","story, fantasy","2022.12.30 22:56",FALSE,FALSE,"https://comic.naver.com/webtoon/list?titleId=802117"
